dataset,fpr,tpr,threshold,auc
InjecAgent,0.0,0.1432637571157495,-0.6194782257080078,0.6674154481526956
InjecAgent,0.0,0.1437381404174573,-0.6192922592163086,0.6674154481526956
InjecAgent,0.0,0.1442125237191651,-0.6121194362640381,0.6674154481526956
InjecAgent,0.0,0.14468690702087286,-0.6086626052856445,0.6674154481526956
InjecAgent,0.0,0.14516129032258066,-0.6079387664794922,0.6674154481526956
InjecAgent,0.0,0.14563567362428842,-0.6058511734008789,0.6674154481526956
InjecAgent,0.0,0.1461100569259962,-0.600041389465332,0.6674154481526956
InjecAgent,0.0,0.14658444022770398,-0.5983428955078125,0.6674154481526956
InjecAgent,0.0,0.14705882352941177,-0.5934200286865234,0.6674154481526956
InjecAgent,0.0,0.14753320683111953,-0.5914797782897949,0.6674154481526956
InjecAgent,0.0,0.14800759013282733,-0.5889019966125488,0.6674154481526956
InjecAgent,0.0,0.1484819734345351,-0.5860123634338379,0.6674154481526956
InjecAgent,0.0,0.14895635673624288,-0.584923267364502,0.6674154481526956
InjecAgent,0.0,0.14943074003795068,-0.5821976661682129,0.6674154481526956
InjecAgent,0.0,0.14990512333965844,-0.5787479877471924,0.6674154481526956
InjecAgent,0.0,0.15037950664136623,-0.5746753215789795,0.6674154481526956
InjecAgent,0.0,0.150853889943074,-0.572197437286377,0.6674154481526956
InjecAgent,0.0,0.1513282732447818,-0.5667276382446289,0.6674154481526956
InjecAgent,0.0,0.15180265654648956,-0.5636658668518066,0.6674154481526956
InjecAgent,0.0,0.15227703984819735,-0.5609166622161865,0.6674154481526956
InjecAgent,0.0,0.1527514231499051,-0.5599069595336914,0.6674154481526956
InjecAgent,0.0,0.1532258064516129,-0.5575543642044067,0.6674154481526956
InjecAgent,0.0,0.15370018975332067,-0.5575063228607178,0.6674154481526956
InjecAgent,0.0,0.15417457305502846,-0.5549006462097168,0.6674154481526956
InjecAgent,0.0,0.15464895635673626,-0.5523779392242432,0.6674154481526956
InjecAgent,0.0,0.15512333965844402,-0.5497927665710449,0.6674154481526956
InjecAgent,0.0,0.1555977229601518,-0.541126012802124,0.6674154481526956
InjecAgent,0.0,0.15607210626185958,-0.5408358573913574,0.6674154481526956
InjecAgent,0.0,0.15654648956356737,-0.5316257476806641,0.6674154481526956
InjecAgent,0.0,0.15702087286527514,-0.5308711528778076,0.6674154481526956
InjecAgent,0.0,0.15749525616698293,-0.5291500091552734,0.6674154481526956
InjecAgent,0.0,0.1579696394686907,-0.5283203125,0.6674154481526956
InjecAgent,0.0,0.15844402277039848,-0.5198462009429932,0.6674154481526956
InjecAgent,0.0,0.15891840607210625,-0.515883207321167,0.6674154481526956
InjecAgent,0.0,0.15939278937381404,-0.5114649534225464,0.6674154481526956
InjecAgent,0.0,0.15986717267552183,-0.5014674663543701,0.6674154481526956
InjecAgent,0.0,0.1603415559772296,-0.49208521842956543,0.6674154481526956
InjecAgent,0.0,0.1608159392789374,-0.4900321960449219,0.6674154481526956
InjecAgent,0.0,0.16129032258064516,-0.48887646198272705,0.6674154481526956
InjecAgent,0.0,0.16176470588235295,-0.48853862285614014,0.6674154481526956
InjecAgent,0.0,0.16223908918406071,-0.48699069023132324,0.6674154481526956
InjecAgent,0.0,0.1627134724857685,-0.4869821071624756,0.6674154481526956
InjecAgent,0.0,0.16318785578747627,-0.4853222370147705,0.6674154481526956
InjecAgent,0.0,0.16366223908918406,-0.4852238893508911,0.6674154481526956
InjecAgent,0.0,0.16413662239089183,-0.48274362087249756,0.6674154481526956
InjecAgent,0.0,0.16461100569259962,-0.48215460777282715,0.6674154481526956
InjecAgent,0.0,0.1650853889943074,-0.4813786745071411,0.6674154481526956
InjecAgent,0.0,0.16555977229601518,-0.4805715084075928,0.6674154481526956
InjecAgent,0.0,0.16603415559772297,-0.4801825284957886,0.6674154481526956
InjecAgent,0.0,0.16650853889943074,-0.47724950313568115,0.6674154481526956
